psnr,ssim,subject
32.23774105765706,0.9859830989650127,processed_v73_3363_Cine_Twix_meas_MID00276_FID41959_cine_seg_1sax_greF4_bw2_Nogp
23.55589942721263,0.9452448887815063,processed_v73_3363_Cine_Twix_meas_MID00277_FID41960_cine_seg_1sax_greF4_bw2_Nogp
22.820995846089637,0.9352980147027087,processed_v73_3363_Cine_Twix_meas_MID00278_FID41961_cine_seg_1sax_greF6_bw2_Nogp
27.29549288828282,0.959192358090052,processed_v73_3363_Cine_Twix_meas_MID00279_FID41962_cine_seg_1sax_greF13_bw2_Nogp
27.80146606143337,0.9525206152759134,processed_v73_3363_Cine_Twix_meas_MID00280_FID41963_cine_seg_1sax_greF17_bw2_Nogp
28.6472459422386,0.9524437909229249,processed_v73_3363_Cine_Twix_meas_MID00281_FID41964_cine_seg_1sax_greF21_bw2_Nogp
23.24828282449921,0.952007145695434,processed_v73_3363_Cine_Twix_meas_MID00293_FID41976_C_cine_seg_1sax_greF4_bw2_Nogp
22.24941061719785,0.9304852100490759,processed_v73_3363_Cine_Twix_meas_MID00294_FID41977_C_cine_seg_1sax_greF6_bw2_Nogp
38.78638490764763,0.9944002458620234,processed_v73_3363_Cine_Twix_meas_MID00295_FID41978_C_cine_seg_1sax_greF13_bw2_Nogp
36.26117446767184,0.9903054533212744,processed_v73_3363_Cine_Twix_meas_MID00297_FID41980_C_cine_seg_1sax_greF17_bw2_Nogp
26.170485396960615,0.9389752799713654,processed_v73_3363_Cine_Twix_meas_MID00298_FID41981_C_cine_seg_1sax_greF21_bw2_Nogp
36.42749191201541,0.9969488240921011,processed_v73_3363_Cine_Twix_meas_MID00304_FID41987_cine_RT_1sl_1BH_sax_F14_1sh_25P_SPS9
20.351178309641636,0.9311898253729244,processed_v73_3384_RT_Cine_Twix_meas_MID00265_FID50464_cineRT_sax_F4_12sh12ph_bw2Gp0
30.60093611256569,0.9775160292570937,processed_v73_3384_RT_Cine_Twix_meas_MID00266_FID50465_cineRT_sax_F4_12sh12ph_bw2Gp0_this
21.442374206493668,0.9176917040170103,processed_v73_3384_RT_Cine_Twix_meas_MID00267_FID50466_cineRT_sax_F6_12sh12ph_bw2Gp0
22.82565039298275,0.9333798450840958,processed_v73_3384_RT_Cine_Twix_meas_MID00268_FID50467_cineRT_sax_F10_12sh12ph_bw2Gp0
22.639012982305122,0.9301178578558418,processed_v73_3384_RT_Cine_Twix_meas_MID00269_FID50468_cineRT_sax_F13_12sh12ph_bw2Gp0
24.440918098377033,0.9340703494814969,processed_v73_3384_RT_Cine_Twix_meas_MID00270_FID50469_cineRT_sax_F17_12sh12ph_bw2Gp0
35.71504545333935,0.9878415965892076,processed_v73_3384_RT_Cine_Twix_meas_MID00271_FID50470_cineRT_sax_F21_12sh12ph_bw2Gp0
20.803508514991975,0.9231694134187693,processed_v73_3384_RT_Cine_Twix_meas_MID00287_FID50486_C_cineRT_sax_F4_12sh12ph_bw2Gp0
25.075177957358658,0.9508070114874597,processed_v73_3384_RT_Cine_Twix_meas_MID00288_FID50487_C_cineRT_sax_F4_12sh12ph_bw2Gp0_this
23.84547087163845,0.9470154811253286,processed_v73_3384_RT_Cine_Twix_meas_MID00289_FID50488_C_cineRT_sax_F6_12sh12ph_bw2Gp0
22.609065814562662,0.9277437096473935,processed_v73_3384_RT_Cine_Twix_meas_MID00290_FID50489_C_cineRT_sax_F10_12sh12ph_bw2Gp0
24.59088106194707,0.9460248884572685,processed_v73_3384_RT_Cine_Twix_meas_MID00291_FID50490_C_cineRT_sax_F13_12sh12ph_bw2Gp0
28.178161174156642,0.9600083721380599,processed_v73_3384_RT_Cine_Twix_meas_MID00292_FID50491_C_cineRT_sax_F17_12sh12ph_bw2Gp0
34.05081678253465,0.9850328198821636,processed_v73_3384_RT_Cine_Twix_meas_MID00293_FID50492_C_cineRT_sax_F21_12sh12ph_bw2Gp0
32.24944164593768,0.9743068452567639,processed_v73_NC3318_Twix_CINE_meas_MID00096_FID24776_BH_segcine_1SaxSl_F4_GP0_bw400
28.347556789942196,0.9670451409529606,processed_v73_NC3318_Twix_CINE_meas_MID00099_FID24779_BH_segcine_1SaxSl_F4_GP0_bw200
23.29934354328566,0.9581335210269097,processed_v73_NC3338_cine_meas_MID00170_FID32098_cine_seg_1sax_greF4_bw300_gp2_20%_HF
25.281517026015944,0.9722958056740829,processed_v73_NC3338_cine_meas_MID00172_FID32100_cine_seg_1sax_greF6_bw300_gp2_10%_HF
22.988019757799453,0.9628805714090198,processed_v73_NC3338_cine_meas_MID00173_FID32101_cine_seg_1sax_greF6_bw300_gp2_25%_HF
32.54123378723612,0.9845467008296053,processed_v73_NC3348_Twix_CINE_meas_MID00175_FID36654_cine_seg_1sax_greF4_bw2_Nogp
32.89418033441266,0.9858627792109064,processed_v73_NC3348_Twix_CINE_meas_MID00178_FID36657_cine_seg_1sax_greF4_bw2_Nogp_R
25.54579999620534,0.9584870213559318,processed_v73_NC3348_Twix_CINE_meas_MID00180_FID36659_cine_seg_1sax_greF6_bw2_Nogp_R
32.26204154706766,0.9850320286980506,processed_v73_NC3348_Twix_CINE_meas_MID00182_FID36661_cine_seg_1sax_greF6_bw2_Nogp
28.136010644037523,0.9674741270813673,processed_v73_NC3348_Twix_CINE_meas_MID00184_FID36663_cine_seg_1sax_greF13_bw2_Nogp_R
35.07014684567121,0.9899445506398721,processed_v73_NC3348_Twix_CINE_meas_MID00186_FID36665_cine_seg_1sax_greF13_bw2_Nogp
38.92785463001175,0.9946596806812518,processed_v73_NC3348_Twix_CINE_meas_MID00188_FID36667_cine_seg_1sax_greF17_bw2_Nogp_R
27.75167019881074,0.9621095384451508,processed_v73_NC3348_Twix_CINE_meas_MID00190_FID36669_cine_seg_1sax_greF17_bw2_Nogp
29.15586146062335,0.9643604805055476,processed_v73_NC3348_Twix_CINE_meas_MID00192_FID36671_cine_seg_1sax_greF21_bw2_Nogp_R
31.46024931869157,0.9748009648208978,processed_v73_NC3348_Twix_CINE_meas_MID00194_FID36673_cine_seg_1sax_greF21_bw2_Nogp
27.84067051270983,0.9701259417263629,processed_v73_NC3348_Twix_CINE_meas_MID00196_FID36675_cine_seg_1sax_greF10_bw2_Nogp_R
26.743927643486405,0.9656601371906042,processed_v73_NC3348_Twix_CINE_meas_MID00198_FID36677_cine_seg_1sax_greF10_bw2_Nogp
27.23819167853526,0.9723357659385367,processed_v73_NC3357_Twix_CINE_meas_MID00126_FID39501_cineseg_15ph_1sax_F4_bw2_GP0
24.49047067158156,0.9617070796713398,processed_v73_NC3357_Twix_CINE_meas_MID00128_FID39503_cineseg_25ph_1sax_F4_bw2_GP0
31.829134314211647,0.9870467931926693,processed_v73_NC3357_Twix_CINE_meas_MID00129_FID39504_cineseg_25ph_1sax_F6_bw2_GP0
33.03649771148522,0.9900548304246255,processed_v73_NC3357_Twix_CINE_meas_MID00130_FID39505_cineseg_25ph_1sax_F8_bw2_GP0
24.597987750746753,0.9551583284098388,processed_v73_NC3357_Twix_CINE_meas_MID00131_FID39506_cineseg_25ph_1sax_F11_bw2_GP0
26.052067103537468,0.9582061350829822,processed_v73_NC3357_Twix_CINE_meas_MID00132_FID39507_cineseg_25ph_1sax_F14_bw2_GP0
36.93287007390777,0.9913405043239844,processed_v73_NC3357_Twix_CINE_meas_MID00133_FID39508_cineseg_25ph_1sax_F17_bw2_GP0
